,uid,source,SQN,text,origin,entity,entity_type,links
142,497434216158990336,twitter,0,Sorry to break it to u guys but the last Hunger Games is literally the worst book Ive ever read,,Mockingjay,Book,https://twitter.com/ConnorPugh7/status/497434216158990336
143,498590407794892800,twitter,0,im geting emotional by just talking about the last hunger games and im still recovering from the last book toi read it 4 months ago,,Mockingjay,Book,https://twitter.com/turntwest/status/498590407794892800
144,495280145889263617,twitter,0,carrina I need to see this I read the book and I have a nat wolff obsession,,The Fault in Our Stars,Book,https://twitter.com/emilyvallely/status/495280145889263617
145,496813596417196032,twitter,0,why is this nat wolff in all john greens book movie adapations,,The Fault in Our Stars,Book,https://twitter.com/Mysteriousskiin/status/496813596417196032
146,495295400887058432,twitter,0,FunctionalNerd The book was so good but I am not even watching the movie because I can not stand Shailene Woodley,,The Fault in Our Stars,Book,https://twitter.com/nerdgasming/status/495295400887058432
147,499354412884983808,twitter,0,sassygirlcanada its a book series by Diana Gabaldon that was huge when I was in high school Its either going to be amazing or crap,,Outlander 28novel29,Book,https://twitter.com/Nattasha_b/status/499354412884983808
148,501050649513979906,twitter,0,ezrijadzia also according to Diana Gabaldon there is no set genre for the series She just wanted to write a book,,Outlander 28novel29,Book,https://twitter.com/margoroths/status/501050649513979906
149,499525183758405633,twitter,0,Got a new irvine welsh book and Im feeling fab,,The Sex Lives of Siamese Twins,Book,https://twitter.com/HitTheRoadBucky/status/499525183758405633
150,495622601104822272,twitter,0,djamestc read your max brooks book how to survive a zombie apocalypse,,The Zombie Survival Guide,Book,https://twitter.com/BamaTooth/status/495622601104822272
151,499684368982761472,twitter,0,realjohngreen i wanted to know what happen with hazel grace after the book ends she dies or is cured,,The Fault in Our Stars,Book,https://twitter.com/bibiela213/status/499684368982761472
152,498911912986677248,twitter,0,KaleiMilligan KelsiMilligan Hazel Grace tell me I have not reached the end of this book,,The Fault in Our Stars,Book,https://twitter.com/sammieannex/status/498911912986677248
153,499966952946020354,twitter,0,That1DBoyzz aw yeah its great I read all of divergent before my friend recommend the maze runner I finished the 3rd book last nights,,The Death Cure,Book,https://twitter.com/__TheMazeRunner/status/499966952946020354
154,504738271268982785,twitter,0,Im gonna finish the last maze runner book tonight even if it kills me,,The Death Cure,Book,https://twitter.com/iyashannon/status/504738271268982785
155,504406879419002881,twitter,0,Bought the last maze runner book today just dont know when Ill have time to read it,,The Death Cure,Book,https://twitter.com/Infinite_LoveXO/status/504406879419002881
156,498122291273023489,twitter,0,Finished the last Maze Runner book in 4 12 hours Noice,,The Death Cure,Book,https://twitter.com/MaddyTheNunja/status/498122291273023489
157,502055922907508736,twitter,0,Finally finished the book For a man to be able to write women characters with so much definition is unbelievable Khaled Hosseini is genius,,A Thousand Splendid Suns,Book,https://twitter.com/skylightx/status/502055922907508736
158,499350757280600064,twitter,0,Khaled hosseini finally came out with a new book finally,,And the Mountains Echoed,Book,https://twitter.com/NaiShanice_/status/499350757280600064
159,497919916637691906,twitter,0,So I was gonna read my new Margaret Atwood book but I think Im gonna need to read some more Jane Austen,,Stone Mattress,Book,https://twitter.com/deductivewoman/status/497919916637691906
160,500194328598179841,twitter,0,Margaret Atwood also has a new book out this month icantkeepup,,Stone Mattress,Book,https://twitter.com/plainbananas/status/500194328598179841
161,496870521485926401,twitter,0,This is a CHILLING interview with the guy who wrote the book on Ebola Ebola Author Richard Preston was on httptcoPxVz6jv4nd,,The Hot Zone,Book,https://twitter.com/TribeofGod/status/496870521485926401
162,496637042886184960,twitter,0,Richard Preston is on CBS this morning talking about Ebola His book about it was mandatory reading in my 9th grade bio class I loved it,,The Hot Zone,Book,https://twitter.com/FrostFaery/status/496637042886184960
163,496870521485926401,twitter,0,This is a CHILLING interview with the guy who wrote the book on Ebola Ebola Author Richard Preston was on httptcoPxVz6jv4nd,,The Hot Zone,Book,https://twitter.com/TribeofGod/status/496870521485926401
164,505253557704998912,twitter,0,Shoppers threaten to boycott ALDI after it pulls Roald Dahl book containing word slut off shelves httptcoYBIrd9wwcn,,Revolting Rhymes,Book,https://twitter.com/abcnews/status/505253557704998912
165,504959090901409793,twitter,0,Supermarket chain takes Roald Dahl book off shelves in Australia The Guardian httptcojvetnTuek9,,Revolting Rhymes,Book,https://twitter.com/PublishersWkly/status/504959090901409793
166,505209356984406016,twitter,0,I spotted a Roald Dahl book in Aldi about someones Giant Peach Disgraceful,,Revolting Rhymes,Book,https://twitter.com/andrewjhansen/status/505209356984406016
167,505263588706353152,twitter,0,Aldi takes Roald Dahl book off Australian shelves over the word slut httptcoDV0PM3TGyz publishing childrensbooks,,Revolting Rhymes,Book,https://twitter.com/epubli_uk/status/505263588706353152
168,505203803352612865,twitter,0,Good luck finding a Roald Dahl book at Aldi anyway I think theyre under Kitchen Appliances,,Revolting Rhymes,Book,https://twitter.com/mrtonymartin/status/505203803352612865
169,504305100643262464,twitter,0,LunaticTrader Doh I hadnt thought of the corporate shill Malcolm Gladwells book 10000 Hours when I came up httptcoErYDpZqf7f,,Outliers book,Book,https://twitter.com/codywillard/status/504305100643262464
170,497588263079510017,twitter,0,All the kids in that book are creeps isnt that the point Roald Dahl creepy cover httptcoKxsoYnZ2EZ via theage,,Charlie and the Chocolate Factory,Book,https://twitter.com/John_Bird_Elder/status/497588263079510017
171,497741603365453825,twitter,0,Yikes RT hollye83 WHAT THE ACTUAL FUCK BBC News Publisher defends creepy Roald Dahl book cover httptcokgkkugotEU,,Charlie and the Chocolate Factory,Book,https://twitter.com/SayWhatSugar/status/497741603365453825
172,497741603365453825,twitter,0,Yikes RT hollye83 WHAT THE ACTUAL FUCK BBC News Publisher defends creepy Roald Dahl book cover httptcokgkkugotEU,,Charlie and the Chocolate Factory,Book,https://twitter.com/SayWhatSugar/status/497741603365453825
173,502554178070523904,twitter,0,ali naka okonkwo and ikemefuna What a book I have my copy,,Things Fall Apart,Book,https://twitter.com/nzwa85/status/502554178070523904
174,504907204504215553,twitter,0,although the book kinda sucks still thrilled to see Tom Hanks as Robert Langdon and decoding the pic httpstcooDi7QSTAnP,,Inferno Brown novel,Book,https://twitter.com/elisa_setiadi/status/504907204504215553
175,502051715001368576,twitter,0,aliasecosse Not a bad book Not sure how Matt Damons gonna be in the film adaptation though,,The Martian Weir novel,Book,https://twitter.com/jd2607/status/502051715001368576
176,497880200106221568,twitter,0,A kid version of Game of Thrones George RR Martins childrens book reads more like a Hans Christian Anderson tale httptcobXfikYogcE,,The Ice Dragon,Book,https://twitter.com/RoomtoRead/status/497880200106221568
177,496595183514173440,twitter,0,Oh Dakota Johnson I hope you are kidding when you said you havent read the book httptcoecLts7zQI0,,Fifty Shades of Grey,Book,https://twitter.com/castillokath/status/496595183514173440
178,499882761763565568,twitter,0,Now that Im reading the book I love this screen shot Christian Grey and Ana Steele Wheres the grey httptco79WLoyr9Hy,,Fifty Shades of Grey,Book,https://twitter.com/kisspeoria/status/499882761763565568
179,499664907931906048,twitter,0,like i guess in that part of the book christian grey takes ana steeles tampon out of her coochie then starts to screw her,,Fifty Shades of Grey,Book,https://twitter.com/iLove_CC/status/499664907931906048
180,505114486232350720,twitter,0,Finally saw Edge of Tomorrow Definitely a fun ride though I do think I enjoy the ending of the book a bit more,,All You Need Is Kill,Book,https://twitter.com/frequentbeef/status/505114486232350720
181,503712136271790080,twitter,0,Really enjoyed Edge of Tomorrow and Im eager to read the book it was based on Thats the plan for tonight httptcokriYhdjqIv,,All You Need Is Kill,Book,https://twitter.com/TheIdDM/status/503712136271790080
182,501482217202524161,twitter,0,TheTalkingCan I want it to just say Edge of Tomorrow I dont mind switching the title between book and movie but this is ridiculous,,All You Need Is Kill,Book,https://twitter.com/JurassicGriffin/status/501482217202524161
183,503586764771295232,twitter,0,loophole572 Original stories and original vision So yesit is original Just like Edge of Tomorrow even if its based on a book,,All You Need Is Kill,Book,https://twitter.com/Goracus/status/503586764771295232
184,496215809887584256,twitter,0,The book is a reflection on how all civilisations are doomed to die Fascinating piece on Pierre Boulle httptco82XbaB58Su,,Planet of the Apes 28novel29,Book,https://twitter.com/PD_Smith/status/496215809887584256
185,498844166928203776,twitter,0,fadesingh I loved it Have you read the book its based on by Michel Faber Also wonderful IMO,,Under the Skin 28novel29,Book,https://twitter.com/philosovashka/status/498844166928203776
186,501328105676361730,twitter,0,I just discovered that another one of my favourite authors Michel Faber has a new book out soon Too much goodness canongatebooks,,The Book Of Strange New Things,Book,https://twitter.com/AnnaOGrady1/status/501328105676361730
187,495975295779086336,twitter,0,jhenrybenmore Michel Fabers brilliant so the film of his book might well be worth watching,,Under the Skin 28novel29,Book,https://twitter.com/SPCalla/status/495975295779086336
188,504629630805221376,twitter,0,Best Sales Speech of All Time I read this book 7 years ago I am glad it was a hit Jordan Belfort definitely httptcobUvUPWZMn2,,The Wolf of Wall Street book,Book,https://twitter.com/180_Marketing/status/504629630805221376
189,496769510494728192,twitter,0,Jordan Belfort is quickly becoming my idol after reading his book RealMenLearnFromTheirMistakes,,The Wolf of Wall Street book,Book,https://twitter.com/ConnorRuane/status/496769510494728192
190,505387558453649409,twitter,0,CONTEST CLUE Need a new book to read Maybe youve taken an interest in Jordan Belforts life story WherestheMoeMoney,,The Wolf of Wall Street book,Book,https://twitter.com/RMUMoes/status/505387558453649409
191,497419607905677312,twitter,0,A new Laura Hillenbrand book Should I put it on the See Biscuit picks list I made for cookbooks and horses,,Unbroken A World War II Story of Survival,Book,https://twitter.com/porcupuck/status/497419607905677312
192,499031057652408321,twitter,0,Do me a favor amp read this book The story of Louis Zamperini may he rest in peace is a story I will httptcoPV9jg96lLJ,,Unbroken A World War II Story of Survival,Book,https://twitter.com/missingpaige/status/499031057652408321
193,503486522180771840,twitter,0,trumpeting stevesmith1944 RuthHancox been on hols Very interesting stuff Read great book about a Louis Zamperini captured by Japs,,Unbroken A World War II Story of Survival,Book,https://twitter.com/pauladlam66/status/503486522180771840
194,499353086813831169,twitter,0,Another movie based off a Nicholas Sparks book coming out in October I guess I should read the book,,The Best of Me novel,Book,https://twitter.com/CassandraMcKown/status/499353086813831169
195,504104221499985921,twitter,0,Cannot wait for the nicholas sparks book im reading to become a movie october17,,The Best of Me novel,Book,https://twitter.com/Trishh_Messs/status/504104221499985921
196,499291651807145985,twitter,0,OH HOT DAYUUUM Luke Bracey AND James Marsden I want to see this lt3 lt3 Anyone read the book httptcontDniWW6R8,,The Best of Me novel,Book,https://twitter.com/TheNovelTease/status/499291651807145985
197,499434184310784001,twitter,0,Like what could be better than James Marsden AND a Nicholas Sparks book,,The Best of Me novel,Book,https://twitter.com/Paigenwilliams/status/499434184310784001
198,497021490051547136,twitter,0,audaciousCoffee hi its a movie of Meryl Streep and Clint Eastwood based on a book Its a classic Watch it when you have time,,The Bridges of Madison County,Book,https://twitter.com/camillemathay/status/497021490051547136
199,497533771554754560,twitter,0,Im certainly not one usually for reading a book but Chris Kyles Autobiography is the best book Ive ever read,,American Sniper book,Book,https://twitter.com/D_Gibs13/status/497533771554754560
